VeiligheidsregioCode;VeiligheidsregioNaam;MeldingsdatumGGD;Aantal
VR17;Rotterdam-Rijnmond;2020-03-10;0
VR17;Rotterdam-Rijnmond;2020-03-11;0
VR17;Rotterdam-Rijnmond;2020-03-12;0
VR17;Rotterdam-Rijnmond;2020-03-13;0
VR17;Rotterdam-Rijnmond;2020-03-14;1
VR17;Rotterdam-Rijnmond;2020-03-15;1
VR17;Rotterdam-Rijnmond;2020-03-16;0
VR17;Rotterdam-Rijnmond;2020-03-17;5
VR17;Rotterdam-Rijnmond;2020-03-18;0
VR17;Rotterdam-Rijnmond;2020-03-19;8
VR17;Rotterdam-Rijnmond;2020-03-20;3
VR17;Rotterdam-Rijnmond;2020-03-21;6
VR17;Rotterdam-Rijnmond;2020-03-22;6
VR17;Rotterdam-Rijnmond;2020-03-23;8
VR17;Rotterdam-Rijnmond;2020-03-24;3
VR17;Rotterdam-Rijnmond;2020-03-25;16
VR17;Rotterdam-Rijnmond;2020-03-26;26
VR17;Rotterdam-Rijnmond;2020-03-27;25
VR17;Rotterdam-Rijnmond;2020-03-28;8
VR17;Rotterdam-Rijnmond;2020-03-29;19
VR17;Rotterdam-Rijnmond;2020-03-30;26
VR17;Rotterdam-Rijnmond;2020-03-31;22
VR17;Rotterdam-Rijnmond;2020-04-01;33
VR17;Rotterdam-Rijnmond;2020-04-02;14
VR17;Rotterdam-Rijnmond;2020-04-03;44
VR17;Rotterdam-Rijnmond;2020-04-04;20
VR17;Rotterdam-Rijnmond;2020-04-05;53
VR17;Rotterdam-Rijnmond;2020-04-06;16
VR17;Rotterdam-Rijnmond;2020-04-07;59
VR17;Rotterdam-Rijnmond;2020-04-08;55
VR17;Rotterdam-Rijnmond;2020-04-09;47
VR17;Rotterdam-Rijnmond;2020-04-10;58
VR17;Rotterdam-Rijnmond;2020-04-11;39
VR17;Rotterdam-Rijnmond;2020-04-12;19
VR17;Rotterdam-Rijnmond;2020-04-13;17
VR17;Rotterdam-Rijnmond;2020-04-14;25
VR17;Rotterdam-Rijnmond;2020-04-15;36
VR17;Rotterdam-Rijnmond;2020-04-16;24
VR17;Rotterdam-Rijnmond;2020-04-17;31
VR17;Rotterdam-Rijnmond;2020-04-18;24
VR17;Rotterdam-Rijnmond;2020-04-19;11
VR17;Rotterdam-Rijnmond;2020-04-20;23
VR17;Rotterdam-Rijnmond;2020-04-21;20
VR17;Rotterdam-Rijnmond;2020-04-22;32
VR17;Rotterdam-Rijnmond;2020-04-23;33
VR17;Rotterdam-Rijnmond;2020-04-24;26
VR17;Rotterdam-Rijnmond;2020-04-25;18
VR17;Rotterdam-Rijnmond;2020-04-26;9
VR17;Rotterdam-Rijnmond;2020-04-27;0
VR17;Rotterdam-Rijnmond;2020-04-28;20
VR17;Rotterdam-Rijnmond;2020-04-29;17
VR17;Rotterdam-Rijnmond;2020-04-30;20
VR17;Rotterdam-Rijnmond;2020-05-01;13
VR17;Rotterdam-Rijnmond;2020-05-02;17
VR17;Rotterdam-Rijnmond;2020-05-03;0
VR17;Rotterdam-Rijnmond;2020-05-04;10
VR17;Rotterdam-Rijnmond;2020-05-05;0
VR17;Rotterdam-Rijnmond;2020-05-06;10
VR17;Rotterdam-Rijnmond;2020-05-07;8
VR17;Rotterdam-Rijnmond;2020-05-08;10
VR17;Rotterdam-Rijnmond;2020-05-09;6
VR17;Rotterdam-Rijnmond;2020-05-10;0
VR17;Rotterdam-Rijnmond;2020-05-11;7
VR17;Rotterdam-Rijnmond;2020-05-12;8
VR17;Rotterdam-Rijnmond;2020-05-13;6
VR17;Rotterdam-Rijnmond;2020-05-14;5
VR17;Rotterdam-Rijnmond;2020-05-15;2
VR17;Rotterdam-Rijnmond;2020-05-16;2
VR17;Rotterdam-Rijnmond;2020-05-17;2
VR17;Rotterdam-Rijnmond;2020-05-18;5
VR17;Rotterdam-Rijnmond;2020-05-19;1
VR17;Rotterdam-Rijnmond;2020-05-20;6
VR17;Rotterdam-Rijnmond;2020-05-21;1
VR17;Rotterdam-Rijnmond;2020-05-22;1
VR17;Rotterdam-Rijnmond;2020-05-23;4
VR17;Rotterdam-Rijnmond;2020-05-24;2
VR17;Rotterdam-Rijnmond;2020-05-25;1
VR17;Rotterdam-Rijnmond;2020-05-26;2
VR17;Rotterdam-Rijnmond;2020-05-27;3
VR17;Rotterdam-Rijnmond;2020-05-28;0
VR17;Rotterdam-Rijnmond;2020-05-29;2
VR17;Rotterdam-Rijnmond;2020-05-30;2
VR17;Rotterdam-Rijnmond;2020-05-31;0
VR17;Rotterdam-Rijnmond;2020-06-01;0
VR17;Rotterdam-Rijnmond;2020-06-02;0
VR17;Rotterdam-Rijnmond;2020-06-03;0
VR17;Rotterdam-Rijnmond;2020-06-04;4
VR17;Rotterdam-Rijnmond;2020-06-05;8
VR17;Rotterdam-Rijnmond;2020-06-06;0
VR17;Rotterdam-Rijnmond;2020-06-07;1
VR17;Rotterdam-Rijnmond;2020-06-08;0
VR17;Rotterdam-Rijnmond;2020-06-09;2
VR17;Rotterdam-Rijnmond;2020-06-10;2
VR17;Rotterdam-Rijnmond;2020-06-11;2
VR17;Rotterdam-Rijnmond;2020-06-12;2
VR17;Rotterdam-Rijnmond;2020-06-13;1
VR17;Rotterdam-Rijnmond;2020-06-14;0
VR17;Rotterdam-Rijnmond;2020-06-15;0
VR17;Rotterdam-Rijnmond;2020-06-16;0
VR17;Rotterdam-Rijnmond;2020-06-17;0
VR17;Rotterdam-Rijnmond;2020-06-18;0
VR17;Rotterdam-Rijnmond;2020-06-19;0
VR17;Rotterdam-Rijnmond;2020-06-20;0
VR17;Rotterdam-Rijnmond;2020-06-21;1
VR17;Rotterdam-Rijnmond;2020-06-22;0
VR17;Rotterdam-Rijnmond;2020-06-23;1
VR17;Rotterdam-Rijnmond;2020-06-24;3
VR17;Rotterdam-Rijnmond;2020-06-25;7
VR17;Rotterdam-Rijnmond;2020-06-26;0
VR17;Rotterdam-Rijnmond;2020-06-27;0
VR17;Rotterdam-Rijnmond;2020-06-28;0
VR17;Rotterdam-Rijnmond;2020-06-29;3
VR17;Rotterdam-Rijnmond;2020-06-30;1
VR17;Rotterdam-Rijnmond;2020-07-01;0
VR17;Rotterdam-Rijnmond;2020-07-02;0
VR17;Rotterdam-Rijnmond;2020-07-03;0
VR17;Rotterdam-Rijnmond;2020-07-04;0
VR17;Rotterdam-Rijnmond;2020-07-05;0
VR17;Rotterdam-Rijnmond;2020-07-06;0
VR17;Rotterdam-Rijnmond;2020-07-07;0
VR17;Rotterdam-Rijnmond;2020-07-08;0
VR17;Rotterdam-Rijnmond;2020-07-09;0
VR17;Rotterdam-Rijnmond;2020-07-10;0
VR17;Rotterdam-Rijnmond;2020-07-11;0
VR17;Rotterdam-Rijnmond;2020-07-12;0
VR17;Rotterdam-Rijnmond;2020-07-13;0
VR17;Rotterdam-Rijnmond;2020-07-14;0
VR17;Rotterdam-Rijnmond;2020-07-15;0
VR17;Rotterdam-Rijnmond;2020-07-16;1
VR17;Rotterdam-Rijnmond;2020-07-17;4
VR17;Rotterdam-Rijnmond;2020-07-18;0
VR17;Rotterdam-Rijnmond;2020-07-19;0
VR17;Rotterdam-Rijnmond;2020-07-20;0
VR17;Rotterdam-Rijnmond;2020-07-21;0
VR17;Rotterdam-Rijnmond;2020-07-22;0
VR17;Rotterdam-Rijnmond;2020-07-23;1
VR17;Rotterdam-Rijnmond;2020-07-24;0
VR17;Rotterdam-Rijnmond;2020-07-25;1
VR17;Rotterdam-Rijnmond;2020-07-26;0
VR17;Rotterdam-Rijnmond;2020-07-27;0
VR17;Rotterdam-Rijnmond;2020-07-28;1
VR17;Rotterdam-Rijnmond;2020-07-29;0
VR17;Rotterdam-Rijnmond;2020-07-30;0
VR17;Rotterdam-Rijnmond;2020-07-31;1
VR17;Rotterdam-Rijnmond;2020-08-01;0
VR17;Rotterdam-Rijnmond;2020-08-02;0
VR17;Rotterdam-Rijnmond;2020-08-03;0
VR17;Rotterdam-Rijnmond;2020-08-04;2
VR17;Rotterdam-Rijnmond;2020-08-05;1
VR17;Rotterdam-Rijnmond;2020-08-06;1
VR17;Rotterdam-Rijnmond;2020-08-07;0
VR17;Rotterdam-Rijnmond;2020-08-08;0
VR17;Rotterdam-Rijnmond;2020-08-09;0
VR17;Rotterdam-Rijnmond;2020-08-10;9
VR17;Rotterdam-Rijnmond;2020-08-11;3
VR17;Rotterdam-Rijnmond;2020-08-12;0
VR17;Rotterdam-Rijnmond;2020-08-13;9
VR17;Rotterdam-Rijnmond;2020-08-14;6
VR17;Rotterdam-Rijnmond;2020-08-15;0
VR17;Rotterdam-Rijnmond;2020-08-16;0
VR17;Rotterdam-Rijnmond;2020-08-17;3
VR17;Rotterdam-Rijnmond;2020-08-18;2
VR17;Rotterdam-Rijnmond;2020-08-19;2
VR17;Rotterdam-Rijnmond;2020-08-20;2
VR17;Rotterdam-Rijnmond;2020-08-21;0
VR17;Rotterdam-Rijnmond;2020-08-22;3
VR17;Rotterdam-Rijnmond;2020-08-23;0
VR17;Rotterdam-Rijnmond;2020-08-24;0
VR17;Rotterdam-Rijnmond;2020-08-25;1
VR17;Rotterdam-Rijnmond;2020-08-26;2
VR17;Rotterdam-Rijnmond;2020-08-27;1
VR17;Rotterdam-Rijnmond;2020-08-28;1
VR17;Rotterdam-Rijnmond;2020-08-29;1
VR17;Rotterdam-Rijnmond;2020-08-30;0
VR17;Rotterdam-Rijnmond;2020-08-31;1
VR17;Rotterdam-Rijnmond;2020-09-01;0
VR17;Rotterdam-Rijnmond;2020-09-02;0
VR17;Rotterdam-Rijnmond;2020-09-03;1
VR17;Rotterdam-Rijnmond;2020-09-04;1
VR17;Rotterdam-Rijnmond;2020-09-05;3
VR17;Rotterdam-Rijnmond;2020-09-06;0
VR17;Rotterdam-Rijnmond;2020-09-07;0
VR17;Rotterdam-Rijnmond;2020-09-08;0
VR17;Rotterdam-Rijnmond;2020-09-09;0
VR17;Rotterdam-Rijnmond;2020-09-10;2
VR17;Rotterdam-Rijnmond;2020-09-11;3
VR17;Rotterdam-Rijnmond;2020-09-12;1
VR17;Rotterdam-Rijnmond;2020-09-13;6
VR17;Rotterdam-Rijnmond;2020-09-14;0
VR17;Rotterdam-Rijnmond;2020-09-15;6
VR17;Rotterdam-Rijnmond;2020-09-16;4
VR17;Rotterdam-Rijnmond;2020-09-17;27
VR17;Rotterdam-Rijnmond;2020-09-18;6
VR17;Rotterdam-Rijnmond;2020-09-19;9
VR17;Rotterdam-Rijnmond;2020-09-20;8
VR17;Rotterdam-Rijnmond;2020-09-21;4
VR17;Rotterdam-Rijnmond;2020-09-22;7
VR17;Rotterdam-Rijnmond;2020-09-23;4
VR17;Rotterdam-Rijnmond;2020-09-24;5
VR17;Rotterdam-Rijnmond;2020-09-25;11
VR17;Rotterdam-Rijnmond;2020-09-26;3
VR17;Rotterdam-Rijnmond;2020-09-27;4
VR17;Rotterdam-Rijnmond;2020-09-28;1
VR17;Rotterdam-Rijnmond;2020-09-29;4
VR17;Rotterdam-Rijnmond;2020-09-30;3
VR17;Rotterdam-Rijnmond;2020-10-01;4
VR17;Rotterdam-Rijnmond;2020-10-02;11
VR17;Rotterdam-Rijnmond;2020-10-03;4
VR17;Rotterdam-Rijnmond;2020-10-04;5
VR17;Rotterdam-Rijnmond;2020-10-05;6
VR17;Rotterdam-Rijnmond;2020-10-06;18
VR17;Rotterdam-Rijnmond;2020-10-07;18
VR17;Rotterdam-Rijnmond;2020-10-08;19
VR17;Rotterdam-Rijnmond;2020-10-09;8
VR17;Rotterdam-Rijnmond;2020-10-10;15
VR17;Rotterdam-Rijnmond;2020-10-11;5
VR17;Rotterdam-Rijnmond;2020-10-12;9
VR17;Rotterdam-Rijnmond;2020-10-13;4
VR17;Rotterdam-Rijnmond;2020-10-14;0
VR18;Zuid-Holland-Zuid;2020-02-27;0
VR18;Zuid-Holland-Zuid;2020-02-28;0
VR18;Zuid-Holland-Zuid;2020-02-29;0
VR18;Zuid-Holland-Zuid;2020-03-01;0
VR18;Zuid-Holland-Zuid;2020-03-02;0
VR18;Zuid-Holland-Zuid;2020-03-03;0
VR18;Zuid-Holland-Zuid;2020-03-04;0
VR18;Zuid-Holland-Zuid;2020-03-05;0
VR18;Zuid-Holland-Zuid;2020-03-06;0
VR18;Zuid-Holland-Zuid;2020-03-07;0
VR18;Zuid-Holland-Zuid;2020-03-08;0
VR18;Zuid-Holland-Zuid;2020-03-09;0
VR18;Zuid-Holland-Zuid;2020-03-10;0
VR18;Zuid-Holland-Zuid;2020-03-11;0
VR18;Zuid-Holland-Zuid;2020-03-12;0
VR18;Zuid-Holland-Zuid;2020-03-13;0
VR18;Zuid-Holland-Zuid;2020-03-14;0
VR18;Zuid-Holland-Zuid;2020-03-15;0
VR18;Zuid-Holland-Zuid;2020-03-16;0
VR18;Zuid-Holland-Zuid;2020-03-17;0
VR18;Zuid-Holland-Zuid;2020-03-18;0
VR18;Zuid-Holland-Zuid;2020-03-19;0
VR18;Zuid-Holland-Zuid;2020-03-20;1
VR18;Zuid-Holland-Zuid;2020-03-21;1
VR18;Zuid-Holland-Zuid;2020-03-22;2
VR18;Zuid-Holland-Zuid;2020-03-23;1
VR18;Zuid-Holland-Zuid;2020-03-24;3
VR18;Zuid-Holland-Zuid;2020-03-25;2
VR18;Zuid-Holland-Zuid;2020-03-26;1
VR18;Zuid-Holland-Zuid;2020-03-27;2
VR18;Zuid-Holland-Zuid;2020-03-28;3
VR18;Zuid-Holland-Zuid;2020-03-29;2
VR18;Zuid-Holland-Zuid;2020-03-30;10
VR18;Zuid-Holland-Zuid;2020-03-31;8
VR18;Zuid-Holland-Zuid;2020-04-01;5
VR18;Zuid-Holland-Zuid;2020-04-02;8
VR18;Zuid-Holland-Zuid;2020-04-03;6
VR18;Zuid-Holland-Zuid;2020-04-04;0
VR18;Zuid-Holland-Zuid;2020-04-05;1
VR18;Zuid-Holland-Zuid;2020-04-06;5
VR18;Zuid-Holland-Zuid;2020-04-07;7
VR18;Zuid-Holland-Zuid;2020-04-08;19
VR18;Zuid-Holland-Zuid;2020-04-09;3
VR18;Zuid-Holland-Zuid;2020-04-10;9
VR18;Zuid-Holland-Zuid;2020-04-11;0
VR18;Zuid-Holland-Zuid;2020-04-12;4
VR18;Zuid-Holland-Zuid;2020-04-13;1
VR18;Zuid-Holland-Zuid;2020-04-14;5
VR18;Zuid-Holland-Zuid;2020-04-15;5
VR18;Zuid-Holland-Zuid;2020-04-16;7
VR18;Zuid-Holland-Zuid;2020-04-17;4
VR18;Zuid-Holland-Zuid;2020-04-18;7
VR18;Zuid-Holland-Zuid;2020-04-19;4
VR18;Zuid-Holland-Zuid;2020-04-20;3
VR18;Zuid-Holland-Zuid;2020-04-21;2
VR18;Zuid-Holland-Zuid;2020-04-22;9
VR18;Zuid-Holland-Zuid;2020-04-23;4
VR18;Zuid-Holland-Zuid;2020-04-24;1
VR18;Zuid-Holland-Zuid;2020-04-25;2
VR18;Zuid-Holland-Zuid;2020-04-26;1
VR18;Zuid-Holland-Zuid;2020-04-27;0
VR18;Zuid-Holland-Zuid;2020-04-28;1
VR18;Zuid-Holland-Zuid;2020-04-29;2
VR18;Zuid-Holland-Zuid;2020-04-30;5
VR18;Zuid-Holland-Zuid;2020-05-01;3
VR18;Zuid-Holland-Zuid;2020-05-02;2
VR18;Zuid-Holland-Zuid;2020-05-03;0
VR18;Zuid-Holland-Zuid;2020-05-04;10
VR18;Zuid-Holland-Zuid;2020-05-05;0
VR18;Zuid-Holland-Zuid;2020-05-06;6
VR18;Zuid-Holland-Zuid;2020-05-07;10
VR18;Zuid-Holland-Zuid;2020-05-08;3
VR18;Zuid-Holland-Zuid;2020-05-09;7
VR18;Zuid-Holland-Zuid;2020-05-10;1
VR18;Zuid-Holland-Zuid;2020-05-11;5
VR18;Zuid-Holland-Zuid;2020-05-12;6
VR18;Zuid-Holland-Zuid;2020-05-13;29
VR18;Zuid-Holland-Zuid;2020-05-14;3
VR18;Zuid-Holland-Zuid;2020-05-15;1
VR18;Zuid-Holland-Zuid;2020-05-16;6
VR18;Zuid-Holland-Zuid;2020-05-17;2
VR18;Zuid-Holland-Zuid;2020-05-18;2
VR18;Zuid-Holland-Zuid;2020-05-19;2
VR18;Zuid-Holland-Zuid;2020-05-20;16
VR18;Zuid-Holland-Zuid;2020-05-21;1
VR18;Zuid-Holland-Zuid;2020-05-22;1
VR18;Zuid-Holland-Zuid;2020-05-23;2
VR18;Zuid-Holland-Zuid;2020-05-24;0
VR18;Zuid-Holland-Zuid;2020-05-25;1
VR18;Zuid-Holland-Zuid;2020-05-26;4
VR18;Zuid-Holland-Zuid;2020-05-27;7
VR18;Zuid-Holland-Zuid;2020-05-28;0
VR18;Zuid-Holland-Zuid;2020-05-29;0
VR18;Zuid-Holland-Zuid;2020-05-30;0
VR18;Zuid-Holland-Zuid;2020-05-31;0
VR18;Zuid-Holland-Zuid;2020-06-01;0
VR18;Zuid-Holland-Zuid;2020-06-02;0
VR18;Zuid-Holland-Zuid;2020-06-03;4
VR18;Zuid-Holland-Zuid;2020-06-04;2
VR18;Zuid-Holland-Zuid;2020-06-05;0
VR18;Zuid-Holland-Zuid;2020-06-06;0
VR18;Zuid-Holland-Zuid;2020-06-07;0
VR18;Zuid-Holland-Zuid;2020-06-08;0
VR18;Zuid-Holland-Zuid;2020-06-09;0
VR18;Zuid-Holland-Zuid;2020-06-10;0
VR18;Zuid-Holland-Zuid;2020-06-11;0
VR18;Zuid-Holland-Zuid;2020-06-12;0
VR18;Zuid-Holland-Zuid;2020-06-13;0
VR18;Zuid-Holland-Zuid;2020-06-14;0
VR18;Zuid-Holland-Zuid;2020-06-15;0
VR18;Zuid-Holland-Zuid;2020-06-16;0
VR18;Zuid-Holland-Zuid;2020-06-17;0
VR18;Zuid-Holland-Zuid;2020-06-18;0
VR18;Zuid-Holland-Zuid;2020-06-19;0
VR18;Zuid-Holland-Zuid;2020-06-20;0
VR18;Zuid-Holland-Zuid;2020-06-21;0
VR18;Zuid-Holland-Zuid;2020-06-22;0
VR18;Zuid-Holland-Zuid;2020-06-23;0
VR18;Zuid-Holland-Zuid;2020-06-24;0
VR18;Zuid-Holland-Zuid;2020-06-25;0
VR18;Zuid-Holland-Zuid;2020-06-26;0
VR18;Zuid-Holland-Zuid;2020-06-27;0
VR18;Zuid-Holland-Zuid;2020-06-28;0
VR18;Zuid-Holland-Zuid;2020-06-29;0
VR18;Zuid-Holland-Zuid;2020-06-30;0
VR18;Zuid-Holland-Zuid;2020-07-01;0
VR18;Zuid-Holland-Zuid;2020-07-02;0
VR18;Zuid-Holland-Zuid;2020-07-03;0
VR18;Zuid-Holland-Zuid;2020-07-04;0
VR18;Zuid-Holland-Zuid;2020-07-05;0
VR18;Zuid-Holland-Zuid;2020-07-06;0
VR18;Zuid-Holland-Zuid;2020-07-07;0
VR18;Zuid-Holland-Zuid;2020-07-08;0
VR18;Zuid-Holland-Zuid;2020-07-09;0
VR18;Zuid-Holland-Zuid;2020-07-10;0
VR18;Zuid-Holland-Zuid;2020-07-11;0
VR18;Zuid-Holland-Zuid;2020-07-12;0
VR18;Zuid-Holland-Zuid;2020-07-13;0
VR18;Zuid-Holland-Zuid;2020-07-14;0
VR18;Zuid-Holland-Zuid;2020-07-15;0
VR18;Zuid-Holland-Zuid;2020-07-16;0
VR18;Zuid-Holland-Zuid;2020-07-17;0
VR18;Zuid-Holland-Zuid;2020-07-18;0
VR18;Zuid-Holland-Zuid;2020-07-19;0
VR18;Zuid-Holland-Zuid;2020-07-20;0
VR18;Zuid-Holland-Zuid;2020-07-21;0
VR18;Zuid-Holland-Zuid;2020-07-22;0
VR18;Zuid-Holland-Zuid;2020-07-23;0
VR18;Zuid-Holland-Zuid;2020-07-24;0
VR18;Zuid-Holland-Zuid;2020-07-25;0
VR18;Zuid-Holland-Zuid;2020-07-26;0
VR18;Zuid-Holland-Zuid;2020-07-27;0
VR18;Zuid-Holland-Zuid;2020-07-28;0
VR18;Zuid-Holland-Zuid;2020-07-29;0
VR18;Zuid-Holland-Zuid;2020-07-30;0
VR18;Zuid-Holland-Zuid;2020-07-31;0
VR18;Zuid-Holland-Zuid;2020-08-01;0
VR18;Zuid-Holland-Zuid;2020-08-02;0
VR18;Zuid-Holland-Zuid;2020-08-03;0
VR18;Zuid-Holland-Zuid;2020-08-04;1
VR18;Zuid-Holland-Zuid;2020-08-05;2
VR18;Zuid-Holland-Zuid;2020-08-06;0
VR18;Zuid-Holland-Zuid;2020-08-07;0
VR18;Zuid-Holland-Zuid;2020-08-08;0
VR18;Zuid-Holland-Zuid;2020-08-09;0
VR18;Zuid-Holland-Zuid;2020-08-10;0
VR18;Zuid-Holland-Zuid;2020-08-11;1
VR18;Zuid-Holland-Zuid;2020-08-12;0
VR18;Zuid-Holland-Zuid;2020-08-13;0
VR18;Zuid-Holland-Zuid;2020-08-14;0
VR18;Zuid-Holland-Zuid;2020-08-15;0
VR18;Zuid-Holland-Zuid;2020-08-16;0
VR18;Zuid-Holland-Zuid;2020-08-17;0
VR18;Zuid-Holland-Zuid;2020-08-18;1
VR18;Zuid-Holland-Zuid;2020-08-19;1
VR18;Zuid-Holland-Zuid;2020-08-20;0
VR18;Zuid-Holland-Zuid;2020-08-21;0
VR18;Zuid-Holland-Zuid;2020-08-22;0
VR18;Zuid-Holland-Zuid;2020-08-23;0
VR18;Zuid-Holland-Zuid;2020-08-24;0
VR18;Zuid-Holland-Zuid;2020-08-25;0
VR18;Zuid-Holland-Zuid;2020-08-26;0
VR18;Zuid-Holland-Zuid;2020-08-27;0
VR18;Zuid-Holland-Zuid;2020-08-28;0
VR18;Zuid-Holland-Zuid;2020-08-29;0
VR18;Zuid-Holland-Zuid;2020-08-30;1
VR18;Zuid-Holland-Zuid;2020-08-31;1
VR18;Zuid-Holland-Zuid;2020-09-01;0
VR18;Zuid-Holland-Zuid;2020-09-02;1
VR18;Zuid-Holland-Zuid;2020-09-03;2
VR18;Zuid-Holland-Zuid;2020-09-04;5
VR18;Zuid-Holland-Zuid;2020-09-05;3
VR18;Zuid-Holland-Zuid;2020-09-06;4
VR18;Zuid-Holland-Zuid;2020-09-07;1
VR18;Zuid-Holland-Zuid;2020-09-08;0
VR18;Zuid-Holland-Zuid;2020-09-09;0
VR18;Zuid-Holland-Zuid;2020-09-10;1
VR18;Zuid-Holland-Zuid;2020-09-11;0
VR18;Zuid-Holland-Zuid;2020-09-12;0
VR18;Zuid-Holland-Zuid;2020-09-13;0
VR18;Zuid-Holland-Zuid;2020-09-14;1
VR18;Zuid-Holland-Zuid;2020-09-15;2
VR18;Zuid-Holland-Zuid;2020-09-16;0
VR18;Zuid-Holland-Zuid;2020-09-17;0
VR18;Zuid-Holland-Zuid;2020-09-18;0
VR18;Zuid-Holland-Zuid;2020-09-19;1
VR18;Zuid-Holland-Zuid;2020-09-20;1
VR18;Zuid-Holland-Zuid;2020-09-21;0
VR18;Zuid-Holland-Zuid;2020-09-22;0
VR18;Zuid-Holland-Zuid;2020-09-23;0
VR18;Zuid-Holland-Zuid;2020-09-24;1
VR18;Zuid-Holland-Zuid;2020-09-25;0
VR18;Zuid-Holland-Zuid;2020-09-26;2
VR18;Zuid-Holland-Zuid;2020-09-27;0
VR18;Zuid-Holland-Zuid;2020-09-28;0
VR18;Zuid-Holland-Zuid;2020-09-29;0
VR18;Zuid-Holland-Zuid;2020-09-30;0
VR18;Zuid-Holland-Zuid;2020-10-01;1
VR18;Zuid-Holland-Zuid;2020-10-02;2
VR18;Zuid-Holland-Zuid;2020-10-03;0
VR18;Zuid-Holland-Zuid;2020-10-04;4
VR18;Zuid-Holland-Zuid;2020-10-05;2
VR18;Zuid-Holland-Zuid;2020-10-06;10
VR18;Zuid-Holland-Zuid;2020-10-07;5
VR18;Zuid-Holland-Zuid;2020-10-08;4
VR18;Zuid-Holland-Zuid;2020-10-09;5
VR18;Zuid-Holland-Zuid;2020-10-10;3
VR18;Zuid-Holland-Zuid;2020-10-11;0
VR18;Zuid-Holland-Zuid;2020-10-12;5
VR18;Zuid-Holland-Zuid;2020-10-13;5
VR18;Zuid-Holland-Zuid;2020-10-14;0
VR19;Zeeland;2020-02-27;0
VR19;Zeeland;2020-02-28;0
VR19;Zeeland;2020-02-29;0
VR19;Zeeland;2020-03-01;0
VR19;Zeeland;2020-03-02;0
VR19;Zeeland;2020-03-03;0
VR19;Zeeland;2020-03-04;0
VR19;Zeeland;2020-03-05;0
VR19;Zeeland;2020-03-06;0
VR19;Zeeland;2020-03-07;0
VR19;Zeeland;2020-03-08;0
VR19;Zeeland;2020-03-09;0
VR19;Zeeland;2020-03-10;0
VR19;Zeeland;2020-03-11;0
VR19;Zeeland;2020-03-12;0
VR19;Zeeland;2020-03-13;0
VR19;Zeeland;2020-03-14;0
VR19;Zeeland;2020-03-15;0
VR19;Zeeland;2020-03-16;1
VR19;Zeeland;2020-03-17;0
VR19;Zeeland;2020-03-18;3
VR19;Zeeland;2020-03-19;0
VR19;Zeeland;2020-03-20;2
VR19;Zeeland;2020-03-21;0
VR19;Zeeland;2020-03-22;0
VR19;Zeeland;2020-03-23;1
VR19;Zeeland;2020-03-24;1
VR19;Zeeland;2020-03-25;3
VR19;Zeeland;2020-03-26;6
VR19;Zeeland;2020-03-27;1
VR19;Zeeland;2020-03-28;4
VR19;Zeeland;2020-03-29;0
VR19;Zeeland;2020-03-30;3
VR19;Zeeland;2020-03-31;1
VR19;Zeeland;2020-04-01;2
VR19;Zeeland;2020-04-02;5
VR19;Zeeland;2020-04-03;1
VR19;Zeeland;2020-04-04;1
VR19;Zeeland;2020-04-05;7
VR19;Zeeland;2020-04-06;5
VR19;Zeeland;2020-04-07;1
VR19;Zeeland;2020-04-08;1
VR19;Zeeland;2020-04-09;2
VR19;Zeeland;2020-04-10;1
VR19;Zeeland;2020-04-11;1
VR19;Zeeland;2020-04-12;16
VR19;Zeeland;2020-04-13;0
VR19;Zeeland;2020-04-14;0
VR19;Zeeland;2020-04-15;0
VR19;Zeeland;2020-04-16;2
VR19;Zeeland;2020-04-17;1
VR19;Zeeland;2020-04-18;1
VR19;Zeeland;2020-04-19;0
VR19;Zeeland;2020-04-20;0
VR19;Zeeland;2020-04-21;0
VR19;Zeeland;2020-04-22;1
VR19;Zeeland;2020-04-23;0
VR19;Zeeland;2020-04-24;0
VR19;Zeeland;2020-04-25;1
VR19;Zeeland;2020-04-26;0
VR19;Zeeland;2020-04-27;0
VR19;Zeeland;2020-04-28;1
VR19;Zeeland;2020-04-29;0
VR19;Zeeland;2020-04-30;0
VR19;Zeeland;2020-05-01;1
VR19;Zeeland;2020-05-02;0
VR19;Zeeland;2020-05-03;5
VR19;Zeeland;2020-05-04;2
VR19;Zeeland;2020-05-05;5
VR19;Zeeland;2020-05-06;1
VR19;Zeeland;2020-05-07;1
VR19;Zeeland;2020-05-08;0
VR19;Zeeland;2020-05-09;0
VR19;Zeeland;2020-05-10;1
VR19;Zeeland;2020-05-11;0
VR19;Zeeland;2020-05-12;0
VR19;Zeeland;2020-05-13;1
VR19;Zeeland;2020-05-14;0
VR19;Zeeland;2020-05-15;0
VR19;Zeeland;2020-05-16;1
VR19;Zeeland;2020-05-17;1
VR19;Zeeland;2020-05-18;0
VR19;Zeeland;2020-05-19;0
VR19;Zeeland;2020-05-20;0
VR19;Zeeland;2020-05-21;0
VR19;Zeeland;2020-05-22;1
VR19;Zeeland;2020-05-23;0
VR19;Zeeland;2020-05-24;0
VR19;Zeeland;2020-05-25;0
VR19;Zeeland;2020-05-26;0
VR19;Zeeland;2020-05-27;0
VR19;Zeeland;2020-05-28;7
VR19;Zeeland;2020-05-29;0
VR19;Zeeland;2020-05-30;0
VR19;Zeeland;2020-05-31;0
